T2M,WS10M,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,rain_label
26.9,3.64,52.38,94.67,377.97,29.96,0
27.87,3.87,52.5,94.44,380.73,30.2,0
29.71,5.17,51.88,94.12,394.09,29.51,0
30.75,5.96,49.06,94.12,403.83,28.44,0
27.37,3.05,66.75,94.2,412.28,18.73,0
26.08,2.2,62.56,94.26,396.41,25.46,0
28.14,3.17,59.25,94.21,402.85,26.88,0
26.76,2.66,67.62,94.35,403.33,26.45,1
25.58,2.59,78.56,94.29,394.33,24.24,1
26.14,2.36,74.31,94.02,402.38,22.99,0
27.3,2.82,62.31,93.77,383.91,28.99,0
27.33,2.87,59.88,93.95,394.07,26.42,0
26.42,3.22,62.62,94.26,398.42,26.85,0
26.15,3.9,59.81,94.17,402.3,27.18,0
25.25,3.66,55.31,94.53,401.78,25.03,0
25.23,2.84,48.38,94.64,389.06,25.71,0
26.98,5.09,55.88,94.23,406.38,14.09,0
23.48,1.98,69.19,94.53,381.02,25.71,1
22.92,3.38,66.25,94.48,377.05,19.0,0
23.01,3.01,74.19,94.35,398.34,18.02,1
20.49,4.14,76.31,94.44,388.97,16.74,0
19.13,3.72,76.56,94.62,363.0,19.03,1
20.4,2.39,65.12,94.55,327.55,28.95,0
23.21,3.02,59.69,94.22,349.93,26.47,0
25.17,4.12,59.5,94.06,374.7,27.65,0
26.77,6.84,60.06,93.78,399.58,24.81,0
27.14,5.13,66.06,93.6,395.23,25.61,0
27.02,4.45,64.31,93.82,410.7,10.09,0
24.98,4.34,75.19,94.17,393.22,20.42,0
24.08,2.57,70.88,94.19,371.71,25.93,0
24.33,2.81,71.25,94.14,373.11,25.89,0
26.08,2.6,62.69,94.24,372.86,26.85,0
24.78,2.52,58.56,94.39,368.14,24.93,0
25.65,2.05,56.62,94.36,368.53,25.03,0
25.15,3.1,56.94,94.32,373.71,24.21,0
22.77,3.55,78.62,94.1,390.02,15.51,0
20.09,5.29,87.25,93.85,385.18,15.47,1
22.42,2.7,72.94,93.98,371.7,24.72,0
23.93,2.95,71.25,94.14,387.2,22.69,0
23.83,2.6,66.19,94.51,374.66,22.98,0
24.52,3.18,67.94,94.21,386.31,22.08,0
20.66,3.78,84.12,93.77,389.88,12.69,1
18.95,7.26,70.0,94.24,349.09,21.26,0
17.67,3.17,68.5,94.83,349.44,12.91,0
19.54,2.96,68.56,94.8,392.16,8.87,0
22.48,3.34,82.88,93.78,405.09,10.2,0
25.35,3.31,58.06,93.51,356.48,22.66,0
25.44,3.75,62.19,93.79,376.29,21.27,0
28.0,6.16,61.31,93.38,409.6,21.0,0
28.15,4.7,54.19,93.01,392.34,23.38,0
20.61,6.52,65.94,93.85,381.83,11.71,0
19.33,3.5,56.75,94.48,342.21,23.9,0
23.55,4.68,69.81,93.93,388.29,16.04,0
26.12,2.78,67.88,93.4,397.33,21.15,0
23.94,2.19,83.06,93.69,400.52,12.37,1
22.6,3.37,85.19,93.9,397.12,12.33,0
21.72,4.27,91.62,94.1,400.14,8.46,0
22.53,2.09,86.19,94.07,397.95,13.97,1
20.06,5.59,85.31,94.64,391.05,12.33,1
19.15,4.13,80.31,94.92,368.2,17.44,0
19.3,4.08,79.88,94.7,375.59,14.82,0
17.94,3.6,82.19,94.46,371.25,12.15,0
18.42,4.57,71.25,94.14,375.2,11.79,0
19.97,5.48,69.25,94.03,346.96,22.26,0
21.61,7.18,70.5,93.89,343.18,22.58,0
22.07,7.91,72.19,93.87,356.33,21.92,0
24.76,7.73,70.75,93.76,390.62,19.14,0
25.32,5.98,70.19,94.02,378.81,21.65,0
25.44,5.82,67.81,94.29,363.98,22.01,0
25.48,5.61,67.81,93.99,374.43,20.46,0
26.69,4.96,62.31,93.78,378.85,20.41,0
26.89,4.75,60.88,93.63,383.2,19.94,0
26.95,6.34,59.75,93.42,386.34,20.58,0
23.19,5.65,68.19,93.42,393.01,13.66,1
15.9,5.3,55.31,94.88,297.41,21.9,0
15.58,4.33,59.56,94.61,298.49,19.12,0
18.58,5.86,59.06,93.92,311.42,20.91,0
18.98,4.4,67.38,93.52,361.82,14.05,0
14.69,6.4,62.12,94.33,318.53,17.68,0
14.67,4.1,46.62,94.75,297.34,20.6,0
16.44,4.48,51.19,94.03,318.01,18.27,0
9.62,5.73,64.62,94.86,343.31,7.47,0
11.64,4.11,77.25,94.33,355.7,8.29,0
10.01,5.7,85.88,94.43,341.56,6.0,0
12.62,2.26,76.12,94.4,335.35,12.77,0
17.49,4.27,76.69,93.89,382.29,6.33,0
22.16,8.41,57.56,93.41,338.15,18.73,0
8.1,4.62,53.31,94.52,335.48,4.11,0
11.0,4.46,75.94,93.8,347.02,8.13,0
8.92,4.85,58.12,94.43,305.01,17.48,0
8.89,3.3,86.56,94.08,326.63,4.13,1
9.95,5.3,89.62,93.65,325.53,3.83,1
4.62,7.67,88.06,93.6,309.5,4.87,1
4.76,6.8,73.38,94.0,291.96,10.68,0
4.97,2.58,72.38,94.52,284.67,13.84,0
6.3,3.79,74.5,94.05,293.55,12.73,0
9.74,4.73,76.25,93.53,316.0,11.81,0
0.5,8.1,70.81,94.72,293.41,5.34,0
0.26,4.16,62.56,95.18,221.58,17.95,0
7.76,4.53,65.44,94.93,262.5,15.73,0
10.47,2.41,63.94,95.47,275.05,16.7,0
11.9,5.3,67.56,95.06,327.08,11.11,0
12.46,5.64,65.81,94.52,281.12,16.47,0
9.81,4.19,54.81,95.16,262.8,14.61,0
11.76,5.02,69.12,94.41,281.92,15.52,0
11.85,4.56,63.12,94.46,282.3,14.93,0
10.8,4.75,61.88,94.95,287.05,14.38,0
9.47,3.66,83.44,94.56,316.52,6.96,0
7.3,2.09,88.5,93.93,306.84,5.54,0
10.59,4.3,70.06,93.86,291.41,14.62,0
13.73,5.08,61.25,93.85,303.16,14.4,0
11.65,4.05,54.81,94.44,278.88,14.61,0
12.37,4.84,72.19,93.58,307.7,10.37,0
9.37,6.7,63.06,93.98,306.61,7.08,0
9.04,3.12,53.25,94.22,278.6,11.06,0
7.6,4.48,53.0,93.72,270.88,12.26,0
6.7,5.03,58.56,93.73,274.79,11.23,0
5.66,7.02,76.38,93.54,317.71,6.11,0
5.3,5.1,71.25,93.76,295.29,11.93,0
8.01,5.64,69.5,93.09,286.93,10.2,0
4.13,2.69,67.56,94.17,259.55,11.67,0
0.15,3.87,58.94,94.98,268.93,11.52,0
-1.62,2.23,87.06,94.97,299.56,3.05,0
-6.14,6.02,62.62,95.39,217.72,12.97,0
-2.51,4.73,65.56,94.43,259.33,7.96,0
-0.3,3.94,75.19,94.89,272.47,6.65,0
-4.62,6.0,60.5,95.67,240.53,9.47,0
-1.38,2.78,58.44,95.46,232.1,11.75,0
2.23,3.48,69.12,94.9,248.67,11.8,0
3.25,4.62,76.88,94.19,250.59,11.4,0
5.28,4.58,72.0,94.05,265.12,11.58,0
-3.23,8.32,73.31,95.07,276.07,4.53,0
-2.59,3.62,73.5,94.78,242.73,11.16,0
0.64,4.4,79.88,94.62,272.11,8.72,0
2.69,3.87,75.62,94.71,243.07,11.42,0
5.34,3.16,60.75,94.51,243.65,11.46,0
6.64,5.17,69.75,93.76,263.26,10.56,0
8.89,6.33,63.5,92.85,277.93,10.09,0
4.63,4.87,74.19,92.91,281.05,4.08,0
-3.31,9.64,74.06,94.19,282.85,2.81,0
-3.34,3.64,87.62,94.7,268.3,6.73,0
-2.27,3.47,83.44,94.21,289.82,3.96,0
2.96,3.66,81.56,93.22,276.09,8.79,0
5.12,3.19,87.69,93.44,292.41,6.0,0
2.4,4.71,91.81,93.07,288.42,3.65,1
-0.6,9.14,92.25,92.06,279.18,1.64,1
-4.21,6.07,92.94,93.63,273.62,3.03,0
-8.15,3.15,93.38,94.88,262.49,4.57,0
-7.4,3.48,92.25,94.83,242.52,7.72,0
-4.94,4.27,87.56,94.47,238.9,8.9,0
-6.17,3.73,89.62,95.18,237.64,9.03,0
-5.49,2.41,88.12,95.33,212.62,10.12,0
-5.82,2.1,89.38,95.25,223.9,9.76,0
-4.07,3.44,89.06,95.1,218.65,9.94,0
-2.58,3.72,80.25,94.73,220.17,10.18,0
-1.63,3.56,84.38,93.92,239.24,6.33,0
0.37,4.75,81.75,93.39,231.3,9.72,0
0.74,8.3,79.19,94.38,240.16,9.4,0
0.91,3.03,65.31,94.83,227.23,9.71,0
2.36,3.08,69.5,94.51,245.14,8.39,0
3.15,2.98,67.62,94.92,237.91,9.52,0
1.72,4.23,83.38,94.49,247.35,9.48,0
3.67,2.05,77.0,93.73,272.52,6.91,0
4.54,6.47,72.19,93.41,260.33,5.46,0
2.79,7.96,65.75,94.22,227.17,9.48,0
2.37,3.89,67.0,93.48,243.16,8.07,0
0.88,4.29,75.19,94.2,263.06,5.34,0
0.25,3.84,68.25,94.74,224.16,9.69,0
-0.32,1.88,93.31,94.08,258.22,5.46,0
0.92,2.66,91.5,94.4,250.38,8.74,0
2.96,4.34,96.88,93.53,300.98,1.33,1
-5.64,11.66,84.5,93.1,258.81,1.81,0
-9.95,7.16,80.81,94.68,200.25,9.66,0
-8.72,4.38,80.06,94.71,194.16,10.21,0
-4.6,3.98,88.56,93.29,225.16,10.02,0
-7.98,8.59,83.88,93.86,251.05,4.15,0
-12.5,4.73,69.06,95.15,225.84,6.87,0
-7.27,4.55,77.25,94.36,205.36,10.08,0
-2.36,4.05,73.38,93.99,223.04,10.17,0
0.98,4.71,81.38,93.77,244.67,9.92,0
3.29,3.2,81.44,93.96,255.63,9.73,0
2.27,3.88,91.75,93.02,294.16,5.03,0
4.94,7.2,60.0,93.43,256.74,7.16,0
0.49,5.56,59.19,95.16,222.77,10.48,0
-1.75,3.62,66.31,95.41,230.02,9.1,0
0.41,3.2,82.38,94.41,253.2,9.09,0
0.2,3.67,92.19,94.13,280.06,3.05,0
-2.16,5.91,82.88,94.75,281.12,4.14,0
-2.9,2.38,87.56,95.24,287.45,4.68,0
-1.06,3.12,93.5,94.84,289.39,6.85,0
-0.3,3.32,72.25,94.42,235.71,10.65,0
-3.06,2.78,91.88,94.37,285.05,3.2,0
-1.78,3.03,92.12,94.18,303.55,5.21,0
-3.05,7.87,81.88,93.75,280.99,3.11,0
-7.87,5.45,67.06,94.93,224.85,10.83,0
-3.32,4.99,79.56,94.4,259.86,9.45,0
-3.52,6.75,89.44,93.3,283.44,3.06,0
-5.82,9.47,75.06,93.94,266.21,3.28,0
-3.19,4.4,74.12,94.06,230.35,11.5,0
-5.38,5.86,64.38,94.78,229.84,10.08,0
-2.59,4.91,75.12,94.45,250.47,8.52,0
-0.36,4.8,76.25,94.29,256.02,9.83,0
4.05,5.61,73.88,93.53,282.05,10.11,0
-1.61,9.19,56.31,94.3,236.15,9.76,0
-5.0,6.26,55.0,94.57,223.45,9.32,0
-11.65,4.54,58.69,94.5,214.7,10.45,0
-2.91,3.31,75.56,93.99,243.17,10.57,0
2.14,4.41,74.88,94.12,237.0,13.15,0
2.85,3.69,89.69,93.53,272.84,9.33,0
4.98,3.92,82.75,92.63,305.44,6.44,0
-4.41,6.52,62.38,93.88,235.52,12.95,0
-8.12,3.52,72.31,93.91,271.75,7.2,0
-10.75,5.74,72.75,93.94,260.63,5.38,0
-14.06,7.88,58.06,94.85,215.26,8.87,0
-8.92,5.35,61.94,95.56,221.25,10.39,0
-3.43,8.55,76.0,94.81,242.8,9.97,0
-2.56,5.05,78.31,94.14,268.88,10.04,0
-2.49,5.66,90.06,93.57,269.34,2.94,0
-1.15,4.16,65.19,94.34,218.52,15.15,0
1.31,3.15,71.5,93.26,259.91,12.75,0
-0.02,6.66,59.5,93.32,249.27,14.03,0
-8.38,4.14,71.0,94.1,259.17,3.85,0
-8.63,4.85,84.12,93.47,251.27,2.76,0
-9.17,6.55,78.06,94.06,233.38,12.97,0
-10.74,3.19,84.0,95.32,231.86,12.47,0
-7.42,4.12,90.94,94.55,266.8,7.44,0
-4.3,4.9,70.69,93.33,225.0,17.34,0
-2.38,5.58,78.5,94.06,278.35,8.17,0
-1.24,5.12,93.19,94.12,298.23,6.79,0
-2.79,7.74,83.69,93.52,272.77,2.45,0
-6.41,4.88,80.0,94.91,243.71,15.92,0
-11.34,6.19,86.06,94.9,257.21,6.05,0
-11.1,3.3,80.75,94.81,249.3,8.14,0
-10.87,5.53,72.94,95.04,218.34,16.83,0
-7.02,1.73,78.62,94.41,251.59,15.31,0
-4.07,5.27,80.56,94.3,257.19,16.87,0
-7.48,6.18,76.75,95.06,261.04,8.8,0
-14.19,6.02,70.12,95.46,212.8,16.63,0
-12.97,4.66,70.0,95.16,191.02,20.05,0
-7.83,4.87,66.31,95.26,198.87,20.48,0
-2.42,5.3,71.0,94.49,271.8,10.05,0
-0.42,4.61,85.88,93.99,293.38,12.39,0
2.27,4.94,88.0,93.48,302.58,11.95,0
1.99,9.26,75.94,92.88,273.77,15.03,0
0.54,3.23,67.31,94.67,250.22,17.38,0
3.32,4.29,69.38,94.85,277.49,17.77,0
8.41,5.89,92.06,93.52,341.04,8.63,0
8.55,10.6,84.06,91.15,326.97,9.83,1
1.63,14.38,67.69,93.41,278.3,7.4,0
2.01,4.95,58.19,95.13,227.39,21.31,0
3.57,4.31,63.81,95.13,239.96,21.12,0
3.8,3.26,67.25,95.09,251.8,20.44,0
2.2,3.8,68.44,95.16,267.23,16.89,0
3.36,4.01,85.38,94.62,314.27,6.73,0
5.75,5.38,69.0,94.63,249.62,21.65,0
7.26,2.73,67.5,94.67,259.52,21.93,0
9.56,5.23,68.94,94.36,303.24,12.73,0
8.09,5.57,88.75,93.73,330.09,6.46,0
7.82,5.38,85.12,94.28,334.67,11.13,0
7.65,1.77,81.44,94.99,325.7,10.44,0
10.19,5.3,75.25,94.7,297.97,19.58,0
14.48,4.29,70.62,93.85,316.44,17.72,0
9.11,7.39,79.19,94.11,329.71,6.47,0
2.4,6.26,86.19,94.23,308.65,6.83,0
0.76,6.78,67.75,95.05,258.01,20.07,0
3.12,3.33,60.0,95.08,237.44,24.15,0
7.11,4.37,65.38,94.21,278.54,21.15,0
6.44,3.56,67.25,94.3,285.12,21.22,0
9.25,5.2,80.81,93.86,326.07,12.6,0
10.94,3.62,76.12,94.18,321.66,17.14,0
15.03,7.27,73.69,93.71,327.02,18.98,0
15.3,5.95,80.19,93.42,338.25,13.84,0
14.79,6.28,59.38,93.92,289.81,25.37,0
16.47,5.2,53.06,94.01,305.03,24.93,0
17.33,5.27,66.38,93.3,334.74,18.52,0
9.98,6.92,83.44,92.14,326.34,9.23,0
-1.26,11.27,66.44,92.6,269.36,11.3,0
1.86,6.25,58.19,93.82,245.05,20.93,0
3.98,4.18,60.56,94.36,261.45,23.03,0
7.61,4.28,59.19,93.5,281.28,23.78,0
14.28,4.03,66.44,93.13,308.98,21.63,0
15.68,6.05,73.06,93.19,319.22,24.21,0
14.74,6.34,67.5,93.3,314.98,23.67,0
10.0,7.0,58.5,94.04,279.07,21.91,0
11.12,3.14,55.81,94.28,273.7,27.27,0
17.69,5.46,52.38,93.39,318.45,25.21,0
20.01,6.65,57.12,92.9,338.99,25.84,0
13.37,7.7,63.69,94.28,323.03,17.38,0
12.33,3.7,56.62,94.34,287.0,26.26,0
15.74,2.27,54.19,93.61,299.44,27.88,0
15.08,7.02,56.25,94.08,327.71,22.86,0
15.8,7.02,50.5,93.92,318.08,25.26,0
11.66,8.65,57.69,93.64,312.55,25.43,0
10.62,6.62,70.88,93.51,339.18,17.91,0
10.47,7.84,48.25,94.33,306.15,23.46,0
6.87,4.41,78.69,94.07,326.07,7.61,0
7.97,2.88,78.44,94.2,330.73,7.3,0
10.68,3.27,61.81,94.51,284.58,28.08,0
14.11,2.28,68.5,94.07,324.77,21.24,0
16.56,5.01,65.19,93.8,318.2,23.84,0
18.73,4.6,69.62,93.36,328.78,26.31,0
15.86,5.5,86.81,93.85,359.88,5.48,0
10.67,7.05,84.62,94.03,336.3,6.19,1
10.05,6.83,81.56,93.37,326.41,7.24,0
6.52,5.55,72.31,94.37,292.43,14.55,0
9.72,2.34,65.06,94.47,295.21,23.27,0
12.54,4.27,65.5,93.72,303.19,21.04,0
12.52,4.27,59.69,93.66,289.26,27.72,0
16.61,4.46,64.19,93.72,309.47,29.7,0
21.18,2.52,65.25,93.72,340.09,29.21,0
22.94,4.12,62.5,93.6,358.91,28.11,0
24.55,5.77,57.0,93.1,363.08,26.27,0
23.47,9.59,68.69,92.59,374.54,20.74,0
18.17,4.17,56.19,92.9,340.28,22.99,0
13.22,6.29,52.5,93.85,300.73,28.55,0
7.77,6.61,79.69,93.92,312.62,4.71,0
8.8,6.58,85.56,92.26,325.46,5.05,1
11.49,5.78,64.0,93.24,287.58,28.67,0
14.49,5.1,71.81,94.05,350.11,10.8,1
15.86,4.51,71.5,93.73,317.33,30.4,0
18.83,2.93,78.56,93.88,344.85,27.26,0
20.24,6.02,87.44,93.84,372.55,15.26,1
22.15,3.95,78.88,93.09,377.21,26.13,1
20.33,4.55,83.75,92.79,369.73,9.81,1
13.85,6.11,74.5,93.58,353.24,13.48,0
18.48,4.59,64.19,93.83,331.36,25.55,0
20.1,3.02,66.69,93.97,341.45,23.13,0
19.56,4.94,67.44,94.01,336.29,28.71,0
18.91,4.63,69.06,94.11,345.25,28.88,0
22.66,5.07,83.44,93.74,378.02,26.68,0
24.21,3.23,68.5,93.53,353.62,30.69,0
23.26,3.99,70.12,93.68,359.45,27.59,0
21.7,3.03,80.38,93.72,361.01,25.57,0
23.3,3.66,69.88,93.72,340.84,31.18,0
23.34,5.8,76.56,93.62,381.29,22.08,0
15.93,7.16,65.38,94.93,325.55,24.02,1
17.78,3.74,53.5,95.14,298.63,32.16,0
17.83,4.8,65.0,94.28,347.27,20.25,0
16.64,5.18,61.12,94.51,317.41,29.88,0
19.04,6.51,60.44,94.06,340.21,29.83,0
22.48,4.97,72.19,93.2,367.37,26.75,0
23.05,4.17,63.88,93.49,359.18,29.28,0
22.44,2.69,63.0,93.79,369.94,23.86,0
22.6,2.01,72.44,93.94,386.8,17.89,0
18.12,2.58,89.69,93.87,376.71,8.23,1
18.19,2.44,81.69,93.47,362.62,20.62,0
22.94,3.12,78.31,93.17,362.89,30.57,1
23.33,5.91,80.12,93.07,373.02,27.57,1
17.48,5.4,78.69,93.72,392.24,8.53,0
16.9,5.02,73.5,93.69,358.79,14.83,0
20.37,4.62,62.88,93.55,329.65,31.27,0
24.19,4.8,69.12,93.73,361.32,29.92,0
25.08,6.19,76.0,93.99,377.7,28.4,0
27.38,5.27,66.44,93.87,374.34,30.57,0
27.35,3.65,67.69,94.06,377.66,30.56,0
27.33,5.03,72.5,94.15,384.05,30.72,0
27.62,5.75,67.38,94.09,379.83,29.06,0
26.12,4.88,69.75,93.93,391.99,24.88,0
25.4,1.99,74.0,93.74,400.34,18.98,0
25.68,3.95,75.56,93.57,386.31,28.68,0
25.83,4.35,81.38,93.72,405.41,21.06,0
26.08,2.92,83.0,94.15,401.37,20.97,1
23.76,3.17,82.81,94.56,386.69,23.36,0
24.16,3.61,78.81,94.26,380.12,24.6,0
24.35,5.49,86.25,93.82,397.99,15.42,1
25.19,3.58,76.94,93.83,380.84,30.23,1
22.17,4.77,72.62,94.61,353.62,30.34,0
23.16,2.52,70.44,94.43,356.71,30.04,0
24.91,4.34,75.69,93.97,386.32,28.52,0
25.28,4.2,74.56,94.12,394.33,27.01,0
25.73,4.53,72.0,94.14,378.88,29.58,0
27.0,4.09,75.25,93.85,402.18,28.66,0
27.26,4.21,73.94,93.7,407.56,28.11,0
29.56,4.23,67.31,93.34,411.2,27.03,0
29.73,3.71,60.0,93.25,408.2,29.21,0
30.22,5.66,59.62,93.21,408.43,29.19,0
27.52,5.09,72.56,93.45,416.55,24.29,0
22.44,4.42,85.69,94.21,401.6,17.05,0
20.83,4.36,69.44,94.96,348.12,29.02,0
21.01,2.18,62.69,94.93,350.09,29.2,0
23.16,5.48,60.56,94.5,365.89,28.19,0
24.51,5.2,57.62,94.1,400.98,21.64,0
26.35,5.23,56.5,94.15,391.16,27.14,0
26.65,4.44,56.0,94.2,394.84,26.72,0
26.65,4.69,60.19,93.83,411.38,22.19,0
24.66,3.25,60.0,94.33,379.96,27.01,0
25.37,6.84,58.81,94.2,388.83,25.91,0
28.26,5.8,63.12,93.87,405.97,22.36,0
24.69,4.66,81.38,94.13,417.81,11.29,0
25.57,2.95,80.19,94.1,426.98,13.02,0
25.36,3.27,75.5,94.22,403.82,23.41,0
26.59,2.88,71.0,94.22,393.49,27.42,0
26.48,2.79,67.88,94.08,414.11,14.47,0
26.08,3.43,68.69,94.01,386.99,27.08,0
25.51,3.15,78.81,93.77,404.46,20.05,0
24.35,2.22,83.19,93.96,394.74,20.73,0
25.46,3.8,73.75,93.96,393.24,25.0,0
26.24,3.56,80.25,93.83,414.24,19.77,0
25.51,3.76,87.06,93.82,408.48,21.39,1
25.21,3.53,83.88,93.68,391.46,23.12,0
23.39,2.78,71.25,94.37,375.88,19.76,0
20.94,2.95,73.56,94.62,367.36,19.7,0
23.09,4.37,79.81,94.0,381.95,21.28,0
23.01,3.34,82.88,93.76,374.59,25.51,0
25.47,4.19,76.62,93.32,381.66,25.38,0
22.94,3.76,73.25,93.73,375.66,20.96,0
25.65,4.51,80.75,93.91,389.93,23.08,0
27.75,3.04,71.19,93.94,399.06,23.45,0
22.84,4.77,81.62,94.17,390.5,16.88,0
21.17,4.12,85.75,94.07,389.74,8.24,0
21.8,5.62,86.94,94.13,385.35,14.6,0
21.51,6.05,90.94,94.02,392.25,12.12,1
23.03,3.65,85.81,93.52,404.12,15.35,0
21.81,5.02,79.0,93.64,373.09,21.51,0
18.75,2.92,69.19,94.47,359.42,10.36,0
21.87,4.03,70.69,94.27,359.59,23.74,0
23.72,4.36,79.88,93.96,373.58,21.89,0
19.8,4.71,84.31,94.4,388.29,11.54,0
21.22,4.78,81.62,94.46,378.31,13.52,0
23.1,4.55,81.38,94.34,387.92,18.76,0
26.4,7.09,72.38,93.91,378.93,23.11,0
24.07,5.42,65.12,94.1,356.84,22.96,0
20.19,4.23,71.0,94.53,365.02,20.3,0
26.39,4.36,64.94,94.03,380.02,22.76,0
22.65,4.73,64.56,94.54,375.86,17.65,0
21.15,2.81,82.0,94.0,392.44,12.84,0
21.72,3.96,82.56,93.89,396.68,13.16,0
24.28,6.07,78.0,93.55,399.44,16.58,0
25.76,5.86,70.5,93.76,381.3,21.0,0
25.4,7.99,68.62,93.66,388.96,20.68,0
20.51,5.6,59.88,94.25,335.54,21.23,0
20.08,4.07,56.56,94.7,328.73,22.44,0
25.31,3.42,65.19,94.19,360.28,21.41,0
25.9,3.36,60.81,94.1,359.44,21.38,0
26.19,7.83,57.19,93.92,382.96,16.59,0
27.0,10.0,57.94,93.61,383.62,19.51,0
24.42,3.32,63.75,93.83,365.94,19.03,0
25.61,5.69,66.44,93.85,386.12,17.01,0
24.65,7.69,69.56,93.67,371.72,16.49,0
23.61,5.38,62.06,93.58,349.69,21.03,1
19.01,4.16,59.88,94.05,328.21,20.31,0
20.95,4.77,59.94,94.17,332.73,19.85,0
23.58,2.87,72.31,93.52,359.09,18.8,0
18.9,5.14,56.94,93.96,317.96,19.79,0
18.15,5.14,65.56,93.74,351.24,14.84,0
18.47,6.24,63.56,93.27,345.52,15.26,0
14.8,5.89,70.94,93.98,352.45,9.64,0
24.3,9.34,74.06,93.39,390.08,15.92,0
26.95,7.05,65.38,93.38,384.23,18.78,0
14.88,4.86,84.75,93.76,371.03,3.4,1
11.79,4.41,74.5,94.21,335.4,6.64,0
11.01,3.56,67.75,94.98,287.84,19.08,0
12.12,6.91,85.19,94.46,356.3,3.74,0
14.49,6.17,60.94,94.11,302.72,18.27,0
11.73,4.11,55.44,94.86,301.52,11.85,0
13.08,5.11,53.5,94.7,272.78,18.94,0
15.16,7.47,59.06,93.7,305.09,18.15,0
15.96,6.27,79.25,93.12,349.12,14.58,0
4.61,11.2,61.31,94.04,308.72,5.79,0
1.88,6.96,47.19,94.75,225.02,18.13,0
7.3,3.96,45.25,93.98,246.55,18.19,0
8.95,2.77,51.75,93.96,257.21,17.16,0
12.98,3.44,58.31,93.61,282.62,16.78,0
9.3,7.45,54.81,94.45,257.3,17.23,0
7.98,3.05,64.12,94.47,276.24,15.78,0
13.38,4.18,65.69,93.34,296.62,14.9,0
15.38,6.2,57.38,92.71,315.32,16.05,0
12.34,3.64,60.44,93.47,269.43,16.53,0
11.33,7.32,52.44,92.87,294.91,11.64,0
8.63,12.1,46.88,93.31,296.69,7.58,0
9.62,4.98,51.75,94.05,279.51,14.88,0
10.31,7.28,54.75,94.1,285.62,15.07,0
4.06,4.3,53.81,95.3,247.4,15.48,0
5.94,3.99,51.88,94.77,244.23,15.67,0
9.07,5.02,57.25,93.33,266.88,15.09,0
2.11,7.16,57.94,94.38,296.29,9.51,0
-2.05,3.02,62.06,94.54,246.83,5.75,0
-1.58,4.36,68.12,94.82,270.3,6.58,0
-3.89,6.37,61.56,95.12,260.18,7.4,0
-1.17,4.33,50.56,94.69,243.28,12.83,0
2.66,5.59,65.81,94.89,265.2,11.07,0
3.05,4.19,62.19,94.94,239.27,14.01,0
6.88,2.95,54.62,94.0,266.73,12.24,0
4.43,3.6,80.25,94.57,308.7,5.33,0
4.55,3.87,72.56,94.78,284.48,10.66,0
1.97,6.68,74.06,95.01,292.38,3.7,0
-2.31,3.37,55.25,95.67,226.85,13.55,0
4.13,4.23,56.56,94.72,250.23,12.5,0
10.62,4.85,54.06,94.08,272.79,12.01,0
4.66,6.7,74.69,94.3,268.17,10.63,0
-6.52,8.11,54.38,95.89,248.57,9.43,0
-2.64,5.72,48.12,94.9,240.75,11.4,0
1.07,4.27,73.62,94.0,271.37,9.44,0
2.67,3.7,76.5,95.03,247.58,11.83,0
6.83,6.03,65.5,94.55,259.05,11.64,0
7.71,4.95,72.12,94.0,291.97,9.08,0
7.15,4.91,65.88,94.16,262.81,11.88,0
10.53,6.19,56.44,93.54,275.83,11.45,0
8.89,4.09,64.75,93.6,271.66,10.44,0
7.94,5.45,85.75,93.06,300.12,7.09,0
1.35,6.45,63.88,94.47,291.84,6.29,0
-2.73,1.88,83.06,94.58,268.8,5.6,0
2.01,4.88,70.5,93.91,235.72,11.38,0
6.37,4.25,60.94,93.35,262.09,9.91,0
5.84,5.34,63.88,93.15,259.42,10.15,0
-0.52,9.37,82.94,92.78,276.85,1.46,0
-3.37,4.27,76.88,94.73,232.36,9.54,0
-1.74,6.11,90.44,94.81,277.13,2.66,0
0.56,6.52,96.62,93.71,291.91,2.01,0
0.08,11.16,74.5,92.41,277.66,4.83,0
-1.58,10.1,74.81,94.25,242.37,7.74,0
-0.01,3.48,72.56,94.35,235.88,8.96,0
2.85,4.58,80.12,93.95,240.48,10.03,0
3.9,3.41,74.62,94.0,245.82,8.68,0
2.92,4.5,79.88,93.95,267.07,8.21,0
0.05,3.56,75.44,95.11,256.8,9.16,0
3.38,4.64,82.62,94.19,255.15,8.77,0
4.17,3.12,80.5,93.14,282.95,6.26,0
-3.24,7.76,62.0,93.93,222.35,10.09,0
-3.35,3.7,70.62,94.87,231.62,8.63,0
-0.24,4.8,76.62,94.58,250.63,8.29,0
0.94,2.45,82.56,94.06,260.01,5.9,0
2.55,4.27,81.12,93.64,277.55,5.88,0
-2.79,3.63,82.25,93.85,286.71,3.36,0
-3.17,1.85,81.19,93.94,279.61,3.16,0
-2.58,3.16,79.94,94.63,237.38,7.64,0
-2.35,4.98,64.06,94.93,219.2,9.13,0
0.11,3.87,65.12,94.57,225.34,9.39,0
-0.53,3.7,71.0,94.14,236.59,8.71,0
0.81,3.12,70.19,94.67,232.8,9.38,0
2.08,3.98,67.94,94.71,243.92,8.97,0
1.77,3.67,73.56,94.28,252.47,8.51,0
